Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
Wynkoop House,Ulster,09/07/1984,90NR01080,-73.9746510473,42.0880196857,POINT (-73.9746510473 42.0880196857)
Osburn House,Greene,12/28/2001,01NR01818,-74.1540520377,42.4119957192,POINT (-74.1540520377 42.4119957192)
"McDowell, Thomas, House",Orange,07/28/2004,03NR05145,-74.1092838811,41.4699876629,POINT (-74.1092838811 41.4699876629)
Prime-Octagon House,Suffolk,09/26/1985,90NR01838,-73.4224339597,40.8748200304,POINT (-73.4224339597 40.8748200304)
Norman Orlando and Norman Joseph Shepard Houses,Onondaga,12/22/2015,15NR00101,-76.4317223935,42.9454750434,POINT (-76.4317223935 42.9454750434)
Wiawaka Holiday House,Warren,07/15/1998,96NR01044,-73.6923930746,43.4242857102,POINT (-73.6923930746 43.4242857102)
"McGeer, John, House",Cayuga,02/24/1995,95NR00787,-76.4224333446,42.7103179447,POINT (-76.4224333446 42.7103179447)
Stoothoff-Baxter-Kouwenhaven House,Kings,11/14/1982,90NR01335,-73.9292994538,40.62052818,POINT (-73.9292994538 40.62052818)
Sliker Cobblestone House,Livingston,01/25/2007,06NR05665,-77.6902580192,42.7138391174,POINT (-77.6902580192 42.7138391174)
Clinton County Courthouse Complex,Clinton,11/12/1982,90NR00180,-73.4538327119,44.6989370882,POINT (-73.4538327119 44.6989370882)
"White, Hamilton, House",Onondaga,07/20/1973,90NR02105,-76.1451893491,43.0481801676,POINT (-76.1451893491 43.0481801676)
Easton Friends North Meetinghouse,Washington,10/05/2005,99NR01498,-73.5343929214,43.0567777011,POINT (-73.5343929214 43.0567777011)
"Mumford, Lewis, House",Dutchess,10/15/1999,98NR01406,-73.5129964284,41.8503480891,POINT (-73.5129964284 41.8503480891)
"Yelverton, Anthony, House",Ulster,09/22/1983,90NR01068,-73.9510337879,41.7172589287,POINT (-73.9510337879 41.7172589287)
Oswego West Pierhead Lighthouse,Oswego,12/01/2000,00NR01679,-76.5167058814,43.4733466651,POINT (-76.5167058814 43.4733466651)
Rippey Cobblestone House,Ontario,10/06/1992,92NR00359,-77.0382744494,42.8406408023,POINT (-77.0382744494 42.8406408023)
Verbeck House,Saratoga,04/07/1983,90NR02610,-73.8492304143,43.0000736669,POINT (-73.8492304143 43.0000736669)
Estabrook House,Onondaga,02/14/1997,96NR01112,-76.1291635419,43.0346442547,POINT (-76.1291635419 43.0346442547)
Saitta House,Kings,05/30/2007,06NR05678,-74.016033301,40.6175233626,POINT (-74.016033301 40.6175233626)
Bear Mountain Bridge and Toll House,Rockland,11/23/1982,90NR02410,-73.9841404565,41.3199858603,POINT (-73.9841404565 41.3199858603)
"Westbrook, Dirck, Stone House",Ulster,08/10/1995,95NR00844,-74.2215847209,41.8055667152,POINT (-74.2215847209 41.8055667152)
LaTourette House,Richmond,03/05/1982,90NR01017,-74.14674032,40.5759328732,POINT (-74.14674032 40.5759328732)
Peck House,Columbia,07/22/1999,99NR01493,-73.6331737056,42.4749834986,POINT (-73.6331737056 42.4749834986)
"Martin, General Walter, House",Lewis,07/24/2008,07NR05815,-75.4701599651,43.737804451,POINT (-75.4701599651 43.737804451)
Wilson House,Putnam,11/23/1982,90NR02378,-73.9467904824,41.3764016788,POINT (-73.9467904824 41.3764016788)
Miller-Mackey House,Erie,11/30/1999,99NR01533,-78.6690093926,42.9006355307,POINT (-78.6690093926 42.9006355307)
"Esperanza (Rose, John, House)",Yates,12/07/1995,95NR00898,-77.134128447,42.5956604641,POINT (-77.134128447 42.5956604641)
Bement-Billings House,Tioga,02/19/1990,90NR02236,-76.1794185786,42.2352799163,POINT (-76.1794185786 42.2352799163)
Van Salsbergen House,Columbia,11/14/2010,10NR06139,-73.7702120121,42.2714943534,POINT (-73.7702120121 42.2714943534)
Barnard Cobblestone House,Livingston,08/31/1989,90NR01383,-77.6163671288,42.9028999115,POINT (-77.6163671288 42.9028999115)
"Watson, James, House",New York,07/24/1972,90NR00796,-74.0136796412,40.7026185458,POINT (-74.0136796412 40.7026185458)
"Sloat, Jacob, House",Rockland,12/22/2006,06NR05588,-74.1946424219,41.1553931163,POINT (-74.1946424219 41.1553931163)
Nester House,Ontario,04/09/1984,90NR02045,-76.9790915296,42.8487686472,POINT (-76.9790915296 42.8487686472)
"Kinne, David and Mary, House",Seneca,08/30/2007,06NR05661,-76.8447990962,42.6898500771,POINT (-76.8447990962 42.6898500771)
Sahler Stone House,Ulster,08/12/1999,99NR01485,-74.186760901,41.8195507652,POINT (-74.186760901 41.8195507652)
"DePew, Peter, House",Rockland,07/03/2008,07NR05796,-73.9771829633,41.1714833556,POINT (-73.9771829633 41.1714833556)
"Story, W.H., House",Clinton,,91NR03358,-73.4509679665,44.7021101245,POINT (-73.4509679665 44.7021101245)
Tarrytown Lighthouse,Westchester,05/29/1979,90NR02546,-73.8742387986,41.0840500231,POINT (-73.8742387986 41.0840500231)
"Dickson, John and Mary, House",Ontario,11/19/2008,08NR05862,-77.5368275878,42.9078053258,POINT (-77.5368275878 42.9078053258)
Miller House,Westchester,09/29/1976,90NR02439,-73.7703213739,41.059200811,POINT (-73.7703213739 41.059200811)
Conyn-Van Rensselaer House,Columbia,10/20/2009,09NR05989,-73.7526382055,42.1976147621,POINT (-73.7526382055 42.1976147621)
Fred Smart House,Oswego,11/15/1988,90NR02159,-76.0686524009,43.6428397326,POINT (-76.0686524009 43.6428397326)
Suydam House,Suffolk,10/27/1988,90NR01868,-73.3670456566,40.8853145228,POINT (-73.3670456566 40.8853145228)
"Wallace, Jonathan, House",St. Lawrence,06/06/2003,99NR01515,-74.9874305732,44.6751420398,POINT (-74.9874305732 44.6751420398)
Old Merchant's House (Seabury-Tredwell House),New York,10/15/1966,90NR00875,-73.9922736854,40.7277509222,POINT (-73.9922736854 40.7277509222)
"Bowen, Benjamin, House",Herkimer,11/05/1998,98NR01382,-75.0151796024,43.1879142794,POINT (-75.0151796024 43.1879142794)
C.G. Meaker Food Company Warehouse,Onondaga,04/26/2010,09NR05971,-76.1625931064,43.0498984066,POINT (-76.1625931064 43.0498984066)
"Hough, Franklin B., House",Lewis,10/15/1966,90NR01194,-75.5006458672,43.7883477594,POINT (-75.5006458672 43.7883477594)
Dr. Richard Pasternack House,Suffolk,11/15/2010,10NR06169,-73.2040347286,40.725642805,POINT (-73.2040347286 40.725642805)
James H. Case III and Laura Rockefeller Case House,Herkimer,09/03/2019,16NR00105,-74.8267634908,42.9000898784,POINT (-74.8267634908 42.9000898784)
Lefferts-Laidlaw House,Kings,09/12/1985,90NR01305,-73.9693139532,40.693858875,POINT (-73.9693139532 40.693858875)
"Barr, Amelia, House",Orange,11/23/1982,90NR02342,-74.0117886939,41.4266843302,POINT (-74.0117886939 41.4266843302)
Curtis-Drake House,Sullivan,11/27/1992,92NR00380,-75.05060975,41.7085521507,POINT (-75.05060975 41.7085521507)
"DePuy, Wiliam, House",Livingston,08/31/1989,90NR01387,-77.6134804429,42.9076297795,POINT (-77.6134804429 42.9076297795)
"Evans, Cornelius H., House",Columbia,11/01/1974,90NR00255,-73.7879892332,42.2509883223,POINT (-73.7879892332 42.2509883223)
"Sacket, Cornelius, House",Jefferson,09/27/1985,90NR01177,-76.3328624453,44.1295523867,POINT (-76.3328624453 44.1295523867)
"Cook, Will Marion, House",New York,05/11/1976,90NR00706,-73.9432299792,40.8178739831,POINT (-73.9432299792 40.8178739831)
Dole House,Niagara,05/30/2003,03NR05058,-78.6973513701,43.1696695912,POINT (-78.6973513701 43.1696695912)
"Glen, Abraham, House",Schenectady,07/14/2004,03NR05157,-73.9594859259,42.8243288603,POINT (-73.9594859259 42.8243288603)
Hoopes House,Warren,09/29/1984,90NR02715,-73.6351070229,43.3102977146,POINT (-73.6351070229 43.3102977146)
Park Avenue Houses,New York,01/03/1980,90NR00603,-73.9658357052,40.7689979882,POINT (-73.9658357052 40.7689979882)
"Chevalier, Xavier, House",Jefferson,09/27/1985,90NR01120,-76.2436676643,44.1602235612,POINT (-76.2436676643 44.1602235612)
"Van Wagenen, Jacobus, Stone House",Ulster,08/12/1999,99NR01488,-74.1763998996,41.8039810797,POINT (-74.1763998996 41.8039810797)
Bellinger-Dutton House,Schoharie,12/07/2005,05NR05482,-74.3346432411,42.6038254382,POINT (-74.3346432411 42.6038254382)
"Rogers, Nathaniel, House",Suffolk,03/15/2005,04NR05267,-72.3003705743,40.9373303274,POINT (-72.3003705743 40.9373303274)
"Frisbee, Judge Gideon, House",Delaware,12/12/1976,90NR00274,-74.8909644716,42.2993823032,POINT (-74.8909644716 42.2993823032)
"Hanford, Uriah, House",Yates,08/24/1994,94NR00643,-77.0759327092,42.6535026041,POINT (-77.0759327092 42.6535026041)
Hopkins House,Niagara,05/30/2003,03NR05053,-78.6936069216,43.1781061536,POINT (-78.6936069216 43.1781061536)
"Hair, Uriah, House",Yates,08/24/1994,94NR00675,-76.9764266476,42.5316394346,POINT (-76.9764266476 42.5316394346)
"Brown, James, House",New York,08/11/1983,90NR00806,-74.0094952051,40.7258535684,POINT (-74.0094952051 40.7258535684)
"Johnston, Capt. Simon, House",Jefferson,06/17/1982,90NR01183,-76.0881682555,44.2420040717,POINT (-76.0881682555 44.2420040717)
"Bronck, Pieter, House",Greene,12/24/1967,90NR00540,-73.8468145247,42.3455319936,POINT (-73.8468145247 42.3455319936)
"Pease, Daniel and Miriam, House",Oswego,02/26/2002,02NR01893,-76.5602266168,43.4265694453,POINT (-76.5602266168 43.4265694453)
"Seward, William H., House",Cayuga,10/15/1966,90NR00103,-76.5665242049,42.9293340064,POINT (-76.5665242049 42.9293340064)
"Noyes, John, House",Yates,08/24/1994,94NR00654,-76.925160964,42.5222986683,POINT (-76.925160964 42.5222986683)
Minton's Playhouse,New York,09/18/1985,90NR00851,-73.9524102611,40.8046540526,POINT (-73.9524102611 40.8046540526)
Belt-Gaskin House,Cayuga,10/05/2005,05NR05478,-76.5758091333,42.9202965072,POINT (-76.5758091333 42.9202965072)
Donnelly House,Columbia,08/02/2000,00NR01582,-73.4334304779,42.4470524391,POINT (-73.4334304779 42.4470524391)
"Delong, Zopher, House",Warren,09/29/1984,90NR02705,-73.6490574335,43.3113705531,POINT (-73.6490574335 43.3113705531)
Titus--Bunce House,Suffolk,09/26/1985,90NR01849,-73.4510693827,40.8744672818,POINT (-73.4510693827 40.8744672818)
Menzo Wheeler House,Jefferson,09/06/1990,90NR02999,-76.19762071,44.0814817914,POINT (-76.19762071 44.0814817914)
House at 137 Prospect Avenue,Nassau,02/18/1988,90NR01748,-73.6500042084,40.848862274,POINT (-73.6500042084 40.848862274)
Bowes House,Suffolk,09/26/1985,90NR01906,-73.4235768279,40.900755201,POINT (-73.4235768279 40.900755201)
Clark House,Onondaga,02/14/1997,96NR01130,-76.169494533,43.022372592,POINT (-76.169494533 43.022372592)
House at 362 Sea Cliff Avenue,Nassau,02/18/1988,90NR01760,-73.649544659,40.8497346319,POINT (-73.649544659 40.8497346319)
"Brewster, Nathaniel, House",Suffolk,02/28/2008,07NR05777,-73.1029643363,40.9433629545,POINT (-73.1029643363 40.9433629545)
"Van Buren, David, House",Oswego,06/09/1988,90NR02141,-76.4284731063,43.3608820889,POINT (-76.4284731063 43.3608820889)
First Houses,New York,12/18/1979,90NR00945,-73.986184794,40.7237428633,POINT (-73.986184794 40.7237428633)
Smith-Voorhees-Covenhoven House,Montgomery,02/03/2022,20NR00043,-74.3414075202,42.8855295243,POINT (-74.3414075202 42.8855295243)
Gardiner-Tyler House,Richmond,11/23/1984,90NR01044,-74.1122066891,40.6236016392,POINT (-74.1122066891 40.6236016392)
"Congdon, Hiram House",Washington,09/30/1997,96NR01050,-73.4303285907,43.6991422915,POINT (-73.4303285907 43.6991422915)
Selkirk Lighthouse,Oswego,03/30/1979,90NR02138,-76.2021119918,43.574010729,POINT (-76.2021119918 43.574010729)
The White House,Otsego,09/04/2012,12NR06365,-75.0587295905,42.6879898575,POINT (-75.0587295905 42.6879898575)
Bull-Jackson House,Orange,05/17/1974,90NR02295,-74.2764299637,41.4686111348,POINT (-74.2764299637 41.4686111348)
Dorothy Riester House & Studio,Madison,03/19/2014,13NR06505,-75.8354919821,42.9127046911,POINT (-75.8354919821 42.9127046911)
45th Road - Court House Square Station (Dual System IRT),Queens,03/30/2005,04NR05311,-73.9452777078,40.7469986643,POINT (-73.9452777078 40.7469986643)
Cobblestone Railroad Pumphouse,Ontario,05/22/1992,92NR00340,-77.4675622135,43.0087535307,POINT (-77.4675622135 43.0087535307)
St. Mary of the Holy Angels Motherhouse,Erie,10/24/2002,01NR01730,-78.7476854793,42.9725912066,POINT (-78.7476854793 42.9725912066)
Poughkeepsie Almshouse and City Infirmary,Dutchess,12/04/1978,90NR00432,-73.9122049496,41.7010390947,POINT (-73.9122049496 41.7010390947)
Conference House,Richmond,10/15/1966,90NR01037,-74.2534592415,40.5029100653,POINT (-74.2534592415 40.5029100653)
Suffolk County Almshouse Barn,Suffolk,09/11/1986,90NR01779,-72.9198316149,40.8282008562,POINT (-72.9198316149 40.8282008562)
Krom Stone House,Ulster,08/10/1995,95NR00845,-74.2296338792,41.8295816983,POINT (-74.2296338792 41.8295816983)
"Howland, Augustus, House",Cayuga,05/20/2008,08NR05844,-76.6479113352,42.7580213966,POINT (-76.6479113352 42.7580213966)
Chester Valentine House,Franklin,02/23/2015,14NR06606,-74.1401918144,44.3227557894,POINT (-74.1401918144 44.3227557894)
Butterfield Cobblestone House,Orleans,03/01/2010,09NR06021,-78.0199064522,43.186883374,POINT (-78.0199064522 43.186883374)
Forks in the Road Schoolhouse,Schoharie,07/06/2005,05NR05431,-74.56294716,42.4119105467,POINT (-74.56294716 42.4119105467)
"Mould, Moses, House",Orange,08/22/2002,02NR01923,-74.2660043456,41.5284627775,POINT (-74.2660043456 41.5284627775)
"Diebolt, Edward A., House",Erie,07/12/2006,06NR05565,-78.8235852866,42.9557443711,POINT (-78.8235852866 42.9557443711)
Blewer Farm and Tenant House,Tioga,03/16/1998,97NR01270,-76.2324561335,42.1978709216,POINT (-76.2324561335 42.1978709216)
Old Madison County Courthouse,Madison,06/15/1978,90NR01447,-75.6413633821,42.8981328527,POINT (-75.6413633821 42.8981328527)
Atlantic Avenue Control House,Kings,05/06/1980,90NR01275,-73.9779920867,40.6844473899,POINT (-73.9779920867 40.6844473899)
"Bussey, Esek, Firehouse",Rensselaer,07/16/1973,90NR00990,-73.6793538737,42.7397758163,POINT (-73.6793538737 42.7397758163)
House at 19 Locust Place,Nassau,02/18/1988,90NR01752,-73.6506408669,40.8441382566,POINT (-73.6506408669 40.8441382566)
"Robb, J.T., House No. 1",Suffolk,,91NR00280,-73.4124829072,40.9034455419,POINT (-73.4124829072 40.9034455419)
Walrath-Van Horne House,Montgomery,09/27/1980,90NR01558,-74.6184350118,42.941281619,POINT (-74.6184350118 42.941281619)
"Van Gelder, David, Octagon House (Spring Side"")""",Greene,01/16/1998,97NR01264,-73.8731812003,42.2180774549,POINT (-73.8731812003 42.2180774549)
"Cox, Richard, House",Suffolk,08/21/1986,90NR01898,-72.5575126597,40.9985210466,POINT (-72.5575126597 40.9985210466)
"LeRay, Vincent, House",Jefferson,11/15/1973,90NR01182,-76.3427444497,44.126351779,POINT (-76.3427444497 44.126351779)
DONALD MANN HOUSE,Monroe,06/25/2013,13NR06432,-77.8045943453,43.0004265557,POINT (-77.8045943453 43.0004265557)
John Lehman House,Schoharie,01/04/2012,11NR06275,-74.58295882,42.795269688,POINT (-74.58295882 42.795269688)
"Williams, R. C., Warehouse",New York,02/24/2005,04NR05361,-74.0033160931,40.7494188654,POINT (-74.0033160931 40.7494188654)
"Sutherland, David, House",Orange,03/08/1996,90NR03058,-74.0394473984,41.4300007514,POINT (-74.0394473984 41.4300007514)
Upperville Meeting House,Chenango,04/01/2002,02NR01886,-75.6154907808,42.7000207246,POINT (-75.6154907808 42.7000207246)
"McCready, Robert W. and Mary F., House",Rockland,10/04/2011,09NR06039,-74.1929846287,41.1643200738,POINT (-74.1929846287 41.1643200738)
John Carner House,Rensselaer,01/16/2004,02NR05028,-73.6660397911,42.6321034106,POINT (-73.6660397911 42.6321034106)
Burger - Matthews House,Ulster,,07NR05786,-74.0095940018,41.9281439438,POINT (-74.0095940018 41.9281439438)
Benjamin DuBois Stone House (Captain Martin Stone House),Greene,11/22/1995,91NR03341,-73.8694293883,42.2206034535,POINT (-73.8694293883 42.2206034535)
"Miller, Stephen, House",Columbia,08/08/1997,97NR01200,-73.7264754035,42.2223015118,POINT (-73.7264754035 42.2223015118)
Neher-Elsifer-Losee House,Dutchess,04/18/2003,02NR04978,-73.8916194467,41.9587584732,POINT (-73.8916194467 41.9587584732)
Cyrus Rexford House,Saratoga,01/14/2011,10NR06156,-73.8893112283,42.8555502581,POINT (-73.8893112283 42.8555502581)
Skidmore House,Suffolk,,91NR00283,-73.411628683,40.8722419075,POINT (-73.411628683 40.8722419075)
"Jackson, Samuel and Elbert, House",Nassau,07/14/2006,06NR05600,-73.5104603254,40.6844454724,POINT (-73.5104603254 40.6844454724)
House at 474 Ocean Avenue (Luning House),Nassau,09/15/2008,07NR05780,-73.6584658542,40.6540559203,POINT (-73.6584658542 40.6540559203)
William Landsberg House,Nassau,08/18/2014,14NR06543,-73.6947060361,40.8325437812,POINT (-73.6947060361 40.8325437812)
"Todd, Hiram Charles, House",Saratoga,05/31/1972,90NR02594,-73.7896013067,43.0819866533,POINT (-73.7896013067 43.0819866533)
"Cocaigne, Nicholas, House",Jefferson,09/27/1985,90NR01121,-76.3118465667,44.116103119,POINT (-76.3118465667 44.116103119)
"Thompson, Andrew, House",Orange,01/05/2005,03NR05094,-74.3392010225,41.5625123266,POINT (-74.3392010225 41.5625123266)
Columbia Turnpike East Toll house,Columbia,06/23/2016,16NR00022,-73.4902962761,42.1846827619,POINT (-73.4902962761 42.1846827619)
"Potter, Ephraim B., House",Warren,09/29/1984,90NR02725,-73.6513600698,43.3115970414,POINT (-73.6513600698 43.3115970414)
"Marshall, Paul, House",Clinton,11/12/1982,90NR00187,-73.4525910973,44.6998069,POINT (-73.4525910973 44.6998069)
Wyant-Talbot House,Orange,03/08/1996,90NR03068,-74.014318435,41.4424900382,POINT (-74.014318435 41.4424900382)
"Pulver, William and Victoria, House",Columbia,04/06/2005,04NR05396,-73.7584351005,42.0812521378,POINT (-73.7584351005 42.0812521378)
"Sacket, General, House",Jefferson,09/27/1985,90NR01178,-76.332945738,44.1241651648,POINT (-76.332945738 44.1241651648)
"Savage, Augusta, House and Studio",Ulster,03/21/2001,01NR01740,-73.9759844419,42.1119301682,POINT (-73.9759844419 42.1119301682)
York-Skinner House,Chautauqua,09/26/1983,90NR00131,-79.574065579,42.3217551859,POINT (-79.574065579 42.3217551859)
Ludlow-Van Rensselaer House,Columbia,08/21/1997,97NR01242,-73.7452308962,42.2262807879,POINT (-73.7452308962 42.2262807879)
The Dr. Wesley Blaisdell House 'Maplehurst',Albany,07/17/2012,12NR06317,-73.7931721432,42.4723942724,POINT (-73.7931721432 42.4723942724)
"Bailey, William, House",Clinton,11/12/1982,90NR00177,-73.4646394376,44.7003529116,POINT (-73.4646394376 44.7003529116)
"Weaver, Gen. John House",Oneida,12/20/1989,90NR03043,-75.1967412099,43.1133803779,POINT (-75.1967412099 43.1133803779)
"Jayne, William C., House",Monroe,09/28/2006,06NR05591,-77.4233157472,43.2129093701,POINT (-77.4233157472 43.2129093701)
Eliza Quirk Boarding House,Erie,08/25/2021,19NR00077,-78.8672236141,42.8890239926,POINT (-78.8672236141 42.8890239926)
Jedediah Hawkins House,Suffolk,06/13/2008,08NR05842,-72.5796089142,40.9472459804,POINT (-72.5796089142 40.9472459804)
"Briggs, John, House",Yates,08/24/1994,94NR00637,-77.0003481422,42.6363214457,POINT (-77.0003481422 42.6363214457)
"Tuthill, Jesse and Ira, House",Suffolk,03/22/2006,05NR05500,-72.51669158,40.9973216035,POINT (-72.51669158 40.9973216035)
Coeymans-Bronk Stone House,Albany,11/15/2003,03NR05107,-73.7911779641,42.4663396684,POINT (-73.7911779641 42.4663396684)
"Robie, Reuben, House",Steuben,09/30/1983,90NR02030,-77.320126796,42.3379605099,POINT (-77.320126796 42.3379605099)
Tioga County Courthouse,Tioga,12/26/1972,90NR02237,-76.2623919073,42.1026211447,POINT (-76.2623919073 42.1026211447)
"Tryon, Augustus S., House",Genesee,03/13/2013,12NR06413,-77.988193075,42.9795903363,POINT (-77.988193075 42.9795903363)
Vernooy-Bevier Stone House and Barns,Ulster,04/30/2018,16NR00045,-74.3532631682,41.7584763921,POINT (-74.3532631682 41.7584763921)
