OBJECTID,City,Block,Lot,Street & Number,BBL,Property Name,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area,Type,County
483,Manhattan,235,13,165-171 Grand Street,1002350013,Odd Fellows Hall,LP-01293,"Borough of Manhattan Tax Map Block 235, Lot 13.",Designated,,8/24/82,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1293.pdf,392.5372747,8715.606071,hall,New York
526,Manhattan,1448,16,321 East 73rd Street,1014480016,Bohemian National Hall,LP-01914,"Borough of Manhattan Tax Map Block 1448, Lot 16.",Designated,(Národní Budova),7/19/94,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1914.pdf,362.6323022,7949.672191,hall,New York
1134,Manhattan,15,7501,17 Battery Place,1000157501,Whitehall Building,LP-02056,"Borough of Manhattan Tax Map Block 15, Lot 7501, in part, consisting of the land on which 17 Battery Place (aka 1-17 West Street) is situated.",Designated,,10/17/00,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2056.pdf,1082.582275,36017.52536,hall,New York
1135,Manhattan,2,2,11 South Street,1000020002,Whitehall Ferry Terminal,LP-00547,"Borough of Manhattan Tax Map Block 2, Lot 1, in part consisting of the area on which the described improvement is situated.",Designated,now the Battery Maritime Building,5/25/67,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0547.pdf,1088.362306,56371.97088,hall,New York
1173,Manhattan,1009,1,West 57th Street at Seventh Avenue,1010090001,Carnegie Hall,LP-00278,"Borough of Manhattan Tax Map Block 1009, Lot 1.",Designated,,6/20/67,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0278.pdf,815.266922,41538.77161,hall,New York
1323,Manhattan,1010,25,109-113 West 57th Street,1010100025,Steinway Hall,LP-02100,"Borough of Manhattan Tax Map Block 1010, Lot 25.",Designated,,11/13/01,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2100.pdf,631.3176257,17515.96768,hall,New York
165,Manhattan,441,12,414 East 14th Street,1004410012,Grace Chapel Hospital,LP-00227,"Borough of Manhattan Tax Map Block 441, Lot 12.",Designated,now Immaculate Conception Church Clergy House,6/7/66,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0227.pdf,260.8716627,4249.248845,hospital,New York
449,Manhattan,1068,10,400 West 59th Street,1010680010,"Roosevelt Hospital, William J. Syms Operating Theater",LP-01578,Too long,Designated,,7/11/89,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1578.pdf,395.7456132,9523.809698,hospital,New York
688,Manhattan,1841,7503,455 Central Park West,1018417503,New-York Cancer Hospital,LP-00938,"Borough of Manhattan Tax Map Block 1841, Lot 25.",Designated,later the Towers Nursing Home,8/17/76,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0938.pdf,847.1024675,44835.2264,hospital,New York
1058,Manhattan,1866,1,401 West 113th Street and 400 West 114th Street,1018660001,"Plant and Scrymser Pavilions for Private Patients, Saint Luke's Hospital",LP-02113,Too long,Designated,,6/18/02,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2113.pdf,727.5224152,24993.84711,hospital,New York
1145,Manhattan,1373,1,"Roosevelt Island, located approximately opposite East 52nd Street",1013730001,Smallpox Hospital,LP-00908,"Tax Map Block 1373, Lot 1 in part consisting of the land on which the described structure is situated.",Designated,,3/23/76,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0908.pdf,681.2253596,11808.25787,hospital,New York
1200,Manhattan,1,10,northwest of Barry Road,1000010010,Post Hospital,LP-00544,"Borough of Manhattan Tax Map Block 1, Lot 10 in part, consisting of the land on which the described building is situated.",Designated,designated as the Block House,9/19/67,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0544.pdf,216.2781027,2922.25626,hospital,New York
188,Manhattan,604,1,150 Barrow Street,1006040001,Keller Hotel,LP-02212,"Borough of Manhattan Tax Map Block 604, Lot 1.",Designated,,3/6/07,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2212.pdf,252.3382245,3841.587048,hotel,New York
201,Manhattan,997,19,123 West 44th Street,1009970019,Hotel Gerard,LP-01242,"Borough of Manhattan, Tax Map Block 997, Lot 19.",Designated,now the Gerard Apartments,7/27/82,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1242.pdf,406.1743539,10308.67943,hotel,New York
230,Manhattan,861,52,34 East 32nd Street,1008610052,St. Louis Hotel,LP-02533,"Borough of Manhattan Tax Map Block 861, Lot 52.",Designated,now Hotel Grand Union,6/25/13,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2533.pdf,286.6681901,4100.788272,hotel,New York
235,Manhattan,834,11,1260 Broadway,1008340011,Hotel Martinique,LP-01983,"Borough of Manhattan Tax Map Block 834, Lot 11.",Designated,,5/5/98,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1983.pdf,748.1616574,21045.772,hotel,New York
244,Manhattan,1259,47,12 West 44th Street,1012590047,Hotel Mansfield,LP-02517,"Borough of Manhattan Tax Map Block 1259, Lot 47",Designated,now the Mansfield Hotel,6/12/12,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2517.pdf,309.3729322,5280.481438,hotel,New York
269,Manhattan,1260,7,59-61 West 44th Street,1012600007,Algonquin Hotel,LP-01547,"Borough of Manhattan Tax Map Block 1260, Lot 7.",Designated,,9/15/87,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1547.pdf,393.8368564,9679.585372,hotel,New York
362,Manhattan,832,49,4 West 31st Street,1008320049,Hotel Wolcott,LP-02423,"Borough of Manhattan Tax Map Block 832, Lot 49",Designated,,12/20/11,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2423.pdf,397.9743491,9891.591578,hotel,New York
374,Manhattan,832,66,1232-1238 Broadway,1008320066,Grand Hotel,LP-01041,"Borough of Manhattan Tax Map Block 832, Lot 66.",Designated,,9/11/79,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1041.pdf,531.8280091,16381.4649,hotel,New York
383,Manhattan,994,7502,1462-1470 Broadway,1009947502,Knickerbocker Hotel,LP-01556,Borough of Manhattan Tax Map Block 994 Lot 54.,Designated,,10/18/88,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1556.pdf,759.9820569,20327.35544,hotel,New York
399,Manhattan,1018,6,235-245 West 46th Street,1010180006,Paramount Hotel,LP-02342,"Borough of Manhattan Tax Map Block 1018, Lot 6",Designated,,11/17/09,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2342.pdf,505.4891525,15386.21859,hotel,New York
426,Manhattan,1165,7503,2101-2119 Broadway,1011657503,Ansonia Hotel,LP-00285,"Borough of Manhattan Tax Map Block 1165, Lot 20.",Designated,,3/14/72,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0285.pdf,883.6029955,47494.61178,hotel,New York
517,Manhattan,1456,12,421 East 61st Street,1014560012,Mount Vernon Hotel Museum,LP-00426,"Borough of Manhattan Block 1456, Lot 12.",Designated,designated as the Abigail Adams Smith House,1/24/67,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0426.pdf,452.624863,12670.08333,hotel,New York
554,Manhattan,1874,52,2689-2693 Broadway,1018740052,Marseilles Hotel,LP-01660,"Borough of Manhattan Tax Map Block 1874, Lot 52.",Designated,,10/2/90,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1660.pdf,449.5380348,12574.83913,hotel,New York
569,Manhattan,1290,7502,699-703 Fifth Avenue,1012907502,St. Regis Hotel,LP-01552,"Borough of Manhattan, Tax Map Block 1290, Lot 69.",Designated,,11/1/88,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1552.pdf,708.6842999,23437.3714,hotel,New York
603,Manhattan,1168,56,2171-2179 Broadway,1011680056,Belleclaire Hotel,LP-01507,"Borough of Manhattan Tax Map Block 1168, Lot 56.",Designated,,2/10/87,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1507.pdf,496.6233196,15006.88605,hotel,New York
618,Manhattan,1304,1,301 Park Avenue,1013040001,Waldorf-Astoria Hotel,LP-01812,"Borough of Manhattan Tax Map Block 1304, Lot 1.",Designated,,1/5/93,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1812.pdf,1216.110221,82102.8145,hotel,New York
650,Manhattan,1930,30,"2090 Adam Clayton Powell, Jr. Boulevard",1019300030,Hotel Theresa,LP-01843,"Borough of Manhattan Tax Map Block 1930, Lot 30.",Designated,now Theresa Towers,7/13/93,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1843.pdf,543.7274318,13452.13386,hotel,New York
733,Manhattan,1305,7501,569 Lexington Avenue,1013057501,Summit Hotel,LP-02176,"Borough of Manhattan Tax Map Block 1305, Lot 50.",Designated,now Doubletree Metropolitan Hotel,5/17/05,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2176.pdf,854.2937031,32711.83665,hotel,New York
757,Manhattan,834,29,17 West 32nd Street,1008340029,Aberdeen Hotel,LP-02076,"Borough of Manhattan Tax Map Block 834, Lot 29.",Designated,,1/30/01,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2076.pdf,352.0565001,7544.749176,hotel,New York
781,Manhattan,1397,7505,140 East 63rd Street,1013977505,Barbizon Hotel for Women,LP-02495,"Borough of Manhattan, Tax Map Block 1397, Lots 1501-1588",Designated,,4/17/12,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2495.pdf,469.0124847,13767.38292,hotel,New York
803,Manhattan,1270,38,696-700 Fifth Avenue,1012700038,Gotham Hotel,LP-01697,"Borough of Manhattan Tax Map Block 1270, Lot 38.",Designated,now the Peninsula Hotel,6/6/89,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1697.pdf,489.7402434,14832.45461,hotel,New York
1059,Manhattan,859,26,27 East 29th Street,1008590026,Martha Washington Hotel,LP-02428,"Borough of Manhattan Tax Map Block 859, Lot 26 in part, consisting of the land on which the described building is located.",Designated,,6/12/12,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2428.pdf,569.3072255,15871.01765,hotel,New York
1063,Manhattan,812,1,485 Seventh Avenue,1008120001,Mills Hotel No. 3,LP-02424,"Borough of Manhattan Tax Map Block 812, Lot 1",Designated,,10/28/14,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2424.pdf,554.6250541,17591.08291,hotel,New York
1170,Manhattan,1274,7504,768 Fifth Avenue and 2 Central Park South,1012747504,Plaza Hotel,LP-00265,"Borough of Manhattan Tax Map Block 1274, Lot 25.",Designated,,12/9/69,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0265.pdf,1004.179656,61393.06727,hotel,New York
0,Manhattan,1305,20,125 East 50th Street,1013050020,Beverly Hotel (now The Benjamin),LP-02555,"Borough of Manhattan Tax Map Block 1305, Lot 20",Designated,,11/22/16,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2555.pdf,401.8512094,7470.289598,hotel,New York
0,Manhattan,1303,53,525 Lexington Avenue,1013030053,Shelton Hotel,LP-02557,"Borough of Manhattan Tax Map Blcok 1303, Lot 53",Designated,,11/22/16,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2557.pdf,693.2875443,22740.04238,hotel,New York
0,Manhattan,1302,51,511 Lexington Avenue,1013020051,Hotel Lexington,LP-02559,"Borough of Manhattan Tax Map Blcok 1302, Lot 51",Designated,,11/22/16,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2559.pdf,554.0221987,17820.0072,hotel,New York
0,Manhattan,858,17,22 East 29th Street (aka 18-20 East 29th Street; 15-17 East 28th Street; 90-94 Madison Avenue),1008580017,Hotel Seville (now The James NoMad Hotel),LP-02602,"Borough of Manhattan Tax Map Block 858, Lot 17 in part",,,3/6/18,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2602.pdf,715.4146373,18419.14786,hotel,New York
0,Manhattan,1923,38,"206 West 118th Street (aka 150-158 St. Nicholas Avenue, 206-212 West 118th Street)",1019230038,Hotel Cecil & Minton's Playhouse Building,LP-02671,"Borough of Manhattan Tax Map Block 1923, Lot 38",Designated,,6/27/23,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2671.pdf,424.1259626,10209.26331,hotel,New York
118,Manhattan,12,1,Bowling Green,1000120001,United States Custom House,LP-00020,"Borough of Manhattan Tax Map Block 12, Lot 1.",Designated,now Alexander Hamilton Custom House (National Museum of the American Indian and Federal Bankruptcy Court),10/14/65,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0020.pdf,1084.841316,72251.29109,house,New York
130,Manhattan,864,53,22 East 35th Street,1008640053,Thomas and Fanny Clarke House,LP-01047,"Borough of Manhattan Tax Map Block 864, Lot 53.",Designated,now the Collectors Club,9/11/79,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1047.pdf,248.9463613,2214.180783,house,New York
135,Manhattan,578,62,36 Dominick Street,1005780062,36 Dominick Street House,LP-02482,"Borough of Manhattan Tax Map Block 578, Lot 62",Designated,,3/27/12,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2482.pdf,213.0656308,1725.073547,house,New York
137,Manhattan,1246,43,326 West 85th Street,1012460043,326 West 85th Street House,LP-01682,"Borough of Manhattan Tax Map Block 1246, Lot 43.",Designated,,4/16/91,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1682.pdf,249.5579608,1854.983439,house,New York
138,Manhattan,595,39,504 Canal Street,1005950039,504 Canal Street House,LP-01990,"Borough of Manhattan Tax Map Block 595, Lot 39.",Designated,,6/30/98,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1990.pdf,171.7778088,1028.392614,house,New York
145,Manhattan,590,13,30 Jones Street,1005900013,30 Jones Street House,LP-00208,"Borough of Manhattan Tax Map Block 590, Lot 13.",Designated,,4/19/66,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0208.pdf,239.3290211,2071.930499,house,New York
157,Manhattan,923,48,330 East 18th Street,1009230048,330 East 18th Street House,LP-00700,"Borough of Manhattan Tax Map Block 923, Lot 48.",Designated,,3/20/73,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0700.pdf,228.3658558,1943.845083,house,New York
158,Manhattan,764,15,241 West 14th Street,1007640015,Andrew Norwood House,LP-00990,"Borough of Manhattan Tax Map Block 764, Lot 15.",Designated,,5/9/78,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0990.pdf,277.9363146,3042.868224,house,New York
161,Manhattan,430,10,29-41 Avenue A and 112-138 East 3rd Street,1004300010,First Houses,LP-00876,"Borough of Manhattan Tax Map Block 430, Lot 10.",Designated,,11/12/74,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0876.pdf,1292.384908,53675.73676,house,New York
175,Manhattan,590,15,26 Jones Street,1005900015,26 Jones Street House,LP-00210,"Borough of Manhattan Tax Map Block 590, Lot 15.",Designated,,4/19/66,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0210.pdf,237.6092316,1976.056567,house,New York
176,Manhattan,463,11,4 Saint Mark's Place,1004630011,Hamilton-Holly House,LP-02157,"Borough of Manhattan Tax Map Block 463, Lot 11.",Designated,,10/19/04,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2157.pdf,296.6813111,3219.221626,house,New York
184,Manhattan,1246,140,318 West 85th Street,1012460140,318 West 85th Street House,LP-01678,"Borough of Manhattan Tax Map Block 1246, Lot 140.",Designated,,4/16/91,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1678.pdf,247.1647968,1726.30911,house,New York
189,Manhattan,448,4,110 Second Avenue,1004480004,Ralph and Ann E. Van Wyck Mead House,LP-02331,"Borough of Manhattan Tax Map Block 448, Lot 4.",Designated,later Isaac T. Hopper Home of the Women's Prison Association,10/13/09,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2331.pdf,305.7863651,3396.520052,house,New York
191,Manhattan,595,83,486 Greenwich Street,1005950083,486 Greenwich Street House,LP-02225,"Borough of Manhattan Tax Map Block 595, Lot 83.",Designated,,7/24/07,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2225.pdf,155.9487066,1094.23889,house,New York
193,Manhattan,722,17,437 West 24th Street,1007220017,437 West 24th Street House,LP-00679,"Borough of Manhattan Tax Map Block 722, Lot 17.",Designated,,9/15/70,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0679.pdf,244.176177,1972.967488,house,New York
199,Manhattan,224,24,451-453 Washington Street,1002240024,Fleming Smith Warehouse,LP-00987,"Borough of Manhattan Tax Map Block 224, Lot 24.",Designated,,3/14/78,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0987.pdf,307.7077245,5263.461991,house,New York
203,Manhattan,867,23,233 Madison Avenue,1008670023,Joseph Raphael De Lamar House,LP-00884,"Borough of Manhattan Tax Map Block 867, Lot 23.",Designated,now the Consulate General of the Republic of Poland,3/25/75,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0884.pdf,309.2296985,5331.447529,house,New York
204,Manhattan,465,29,21 Stuyvesant Street,1004650029,Nicholas and Elizabeth Stuyvesant Fish House,LP-00007,"Borough of Manhattan Tax Map Block 465, Lot 29.",Designated,also known as the Stuyvesant-Fish House,10/14/65,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0007.pdf,210.5574519,2066.772164,house,New York
205,Manhattan,578,64,32 Dominick Street,1005780064,32 Dominick Street House,LP-02480,"Borough of Manhattan Tax Map Block 5778, Lot 64",Designated,,3/27/12,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2480.pdf,210.9838628,1634.91465,house,New York
214,Manhattan,722,7,457 West 24th Street,1007220007,457 West 24th Street House,LP-00688,"Borough of Manhattan Tax Map Block 722, Lot 7.",Designated,,9/15/70,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0688.pdf,247.3064789,2149.939527,house,New York
224,Manhattan,1030,24,213 West 58th Street,1010300024,Helen Miller Gould Carriage House,LP-01564,"Borough of Manhattan Tax Map Block 1030, Lot 24.",Designated,now the Unity Center of Practical Christianity,8/29/89,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1564.pdf,247.1040901,2294.201001,house,New York
228,Manhattan,1246,142,324 West 85th Street,1012460142,324 West 85th Street House,LP-01681,"Borough of Manhattan Tax Map Block 1246, Lot 142.",Designated,,4/16/91,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1681.pdf,247.2973629,1733.447513,house,New York
